団体コード,都道府県名,団体名,財政力指数,経常収支比率,実質公債費比率,将来負担比率,ラスパイレス指数,人口
011002,北海道,札幌市,0.72,94.9,2.9,21.8,99.6,1959512
012025,北海道,函館市,0.48,95.0,5.1,37.4,97.3,244431
012033,北海道,小樽市,0.47,92.5,4.7,26.0,95.8,108548
012041,北海道,旭川市,0.54,93.3,8.5,82.0,98.6,324186
012050,北海道,室蘭市,0.63,95.2,9.9,51.7,98.0,78252
012068,北海道,釧路市,0.45,94.1,10.7,49.3,99.5,160483
012076,北海道,帯広市,0.60,89.6,8.3,38.0,99.2,164014
012084,北海道,北見市,0.44,96.2,11.1,143.8,96.5,113036
012092,北海道,夕張市,0.20,123.5,67.4,220.7,89.4,6729
012106,北海道,岩見沢市,0.38,97.9,10.2,76.4,99.8,76753
012114,北海道,網走市,0.44,91.7,16.7,104.9,97.2,33444
012122,北海道,留萌市,0.32,92.5,9.4,4.9,95.5,19234
012131,北海道,苫小牧市,0.77,88.1,7.1,63.2,98.3,168299
012149,北海道,稚内市,0.39,91.0,10.3,40.7,95.9,31644
012157,北海道,美唄市,0.27,93.2,11.6,76.5,96.6,19500
012165,北海道,芦別市,0.25,90.9,5.3,67.8,93.1,11976
012173,北海道,江別市,0.54,89.8,5.1,-,97.7,119169
012181,北海道,赤平市,0.19,94.4,12.2,76.9,96.3,9008
012190,北海道,紋別市,0.32,86.9,9.4,-,94.3,20618
012203,北海道,士別市,0.25,96.8,14.7,102.9,92.7,17283
012211,北海道,名寄市,0.27,96.4,10.3,5.2,98.7,26020
012220,北海道,三笠市,0.19,91.7,9.6,24.5,96.3,7722
012238,北海道,根室市,0.34,87.3,8.4,-,98.6,23546
012246,北海道,千歳市,0.74,88.2,7.6,-,97.4,97664
012254,北海道,滝川市,0.40,89.9,7.5,32.1,98.1,38062
012262,北海道,砂川市,0.30,83.1,5.5,48.1,99.1,15909
012271,北海道,歌志内市,0.10,93.3,8.9,-,95.4,2790
012289,北海道,深川市,0.27,84.1,14.5,121.2,98.6,19161
012297,北海道,富良野市,0.35,90.6,7.8,52.5,98.6,20223
012301,北海道,登別市,0.46,94.6,10.9,42.5,96.0,45226
012319,北海道,恵庭市,0.60,93.7,6.0,1.3,98.5,70179
012335,北海道,伊達市,0.38,89.9,4.7,-,99.1,32395
012343,北海道,北広島市,0.63,95.3,8.0,81.0,99.1,57351
012351,北海道,石狩市,0.54,94.7,6.8,44.8,97.0,57954
012360,北海道,北斗市,0.48,88.6,5.0,-,98.0,44366
013030,北海道,当別町,0.36,95.8,10.0,37.4,97.2,15329
013048,北海道,新篠津村,0.19,83.8,2.2,-,97.1,2853
013315,北海道,松前町,0.19,86.0,7.5,4.2,97.2,6231
013323,北海道,福島町,0.22,83.5,9.8,7.5,95.2,3571
013331,北海道,知内町,0.28,80.5,9.1,-,96.1,3983
013340,北海道,木古内町,0.20,93.7,13.8,63.8,100.3,3728
013374,北海道,七飯町,0.46,89.2,8.5,17.5,97.8,27934
013439,北海道,鹿部町,0.24,81.8,3.6,-,97.1,3649
013455,北海道,森町,0.30,93.0,10.6,-,98.6,14155
013463,北海道,八雲町,0.30,88.5,10.8,-,96.3,15050
013471,北海道,長万部町,0.23,89.0,10.7,27.7,95.7,4880
013617,北海道,江差町,0.26,86.3,13.0,39.2,97.2,6971
013625,北海道,上ノ国町,0.16,84.3,8.1,-,97.8,4362
013633,北海道,厚沢部町,0.16,78.7,6.5,-,93.2,3500
013641,北海道,乙部町,0.14,66.5,5.6,-,96.7,3331
013676,北海道,奥尻町,0.13,89.8,8.8,8.4,92.9,2346
013706,北海道,今金町,0.19,79.6,7.6,-,97.3,4775
013714,北海道,せたな町,0.16,85.7,8.5,-,95.1,7147
013919,北海道,島牧村,0.08,87.3,6.6,24.7,96.4,1312
013927,北海道,寿都町,0.14,71.3,12.1,-,98.8,2738
013935,北海道,黒松内町,0.14,85.2,13.1,28.1,95.8,2612
013943,北海道,蘭越町,0.18,83.2,10.8,-,95.1,4493
013951,北海道,ニセコ町,0.30,88.1,6.1,44.7,95.0,5088
013960,北海道,真狩村,0.16,92.4,10.7,62.5,95.5,1937
013978,北海道,留寿都村,0.24,85.7,12.5,57.1,98.7,1886
013986,北海道,喜茂別町,0.18,85.1,9.0,60.4,96.5,1988
013994,北海道,京極町,0.69,78.2,7.9,-,97.3,2844
014001,北海道,倶知安町,0.64,84.8,8.0,90.1,96.7,15636
014010,北海道,共和町,0.23,88.7,8.8,-,96.7,5508
014028,北海道,岩内町,0.30,92.0,13.4,100.3,96.6,11343
014036,北海道,泊村,1.49,44.5,1.4,-,97.0,1498
014044,北海道,神恵内村,0.10,87.1,6.1,-,98.1,782
014052,北海道,積丹町,0.11,92.2,9.5,23.1,97.7,1824
014061,北海道,古平町,0.11,79.1,8.7,-,96.0,2720
014079,北海道,仁木町,0.17,84.4,9.2,-,98.2,3128
014087,北海道,余市町,0.34,87.8,5.9,15.4,98.3,17561
014095,北海道,赤井川村,0.25,97.2,5.7,-,96.4,1106
014231,北海道,南幌町,0.28,91.9,10.5,107.9,96.7,7546
014249,北海道,奈井江町,0.24,84.7,9.4,29.3,96.0,4966
014257,北海道,上砂川町,0.11,86.3,5.6,22.6,94.4,2578
014273,北海道,由仁町,0.22,86.9,13.9,74.1,96.7,4783
014281,北海道,長沼町,0.30,84.1,10.6,29.7,97.7,10158
014290,北海道,栗山町,0.29,91.0,8.3,25.6,95.9,11107
014303,北海道,月形町,0.15,85.1,4.0,-,96.6,2864
014311,北海道,浦臼町,0.15,84.5,9.2,-,97.8,1651
014320,北海道,新十津川町,0.19,78.8,4.7,-,96.6,6389
014338,北海道,妹背牛町,0.17,74.9,5.9,-,97.0,2691
014346,北海道,秩父別町,0.15,84.9,5.9,-,97.5,2297
014362,北海道,雨竜町,0.15,89.0,7.4,-,97.1,2154
014371,北海道,北竜町,0.13,87.4,10.6,-,98.7,1674
014389,北海道,沼田町,0.15,83.2,0.1,-,96.9,2900
014524,北海道,鷹栖町,0.27,78.3,5.3,15.9,96.4,6666
014532,北海道,東神楽町,0.37,78.0,8.8,31.0,97.8,9945
014541,北海道,当麻町,0.21,84.8,6.8,30.0,96.3,6174
014559,北海道,比布町,0.17,93.2,5.7,3.4,96.9,3505
014567,北海道,愛別町,0.15,89.8,8.2,-,96.5,2569
014575,北海道,上川町,0.16,84.9,10.3,70.1,101.2,3202
014583,北海道,東川町,0.24,79.7,7.7,4.0,98.2,8601
014591,北海道,美瑛町,0.21,85.4,12.5,27.9,98.4,9573
014605,北海道,上富良野町,0.29,87.1,8.5,22.6,99.4,10110
014613,北海道,中富良野町,0.22,70.1,6.0,-,96.0,4686
014621,北海道,南富良野町,0.13,88.7,11.4,10.7,96.0,2341
014630,北海道,占冠村,0.23,85.7,7.1,44.0,100.7,1394
014648,北海道,和寒町,0.16,78.3,5.6,-,97.0,3006
014656,北海道,剣淵町,0.15,86.1,6.3,-,99.3,2888
014681,北海道,下川町,0.15,88.0,6.5,9.6,96.9,3027
014699,北海道,美深町,0.15,78.6,6.2,-,97.1,3890
014702,北海道,音威子府村,0.10,90.5,6.8,10.2,98.2,668
014711,北海道,中川町,0.11,93.7,13.8,-,96.7,1336
014729,北海道,幌加内町,0.10,86.2,3.9,-,95.3,1308
014818,北海道,増毛町,0.15,75.5,8.2,-,95.9,3853
014826,北海道,小平町,0.14,77.6,9.4,-,96.3,2838
014834,北海道,苫前町,0.14,83.1,8.5,-,94.3,2839
014842,北海道,羽幌町,0.20,81.4,9.2,-,95.0,6361
014851,北海道,初山別村,0.11,78.8,6.7,-,94.2,1081
014869,北海道,遠別町,0.13,79.2,9.0,-,96.1,2423
014877,北海道,天塩町,0.16,58.8,8.0,11.2,95.0,2814
015113,北海道,猿払村,0.22,79.1,9.5,6.8,96.7,2637
015121,北海道,浜頓別町,0.19,85.4,8.8,-,97.1,3351
015130,北海道,中頓別町,0.11,61.9,▲ 1.0,-,93.4,1570
015148,北海道,枝幸町,0.20,79.2,9.3,-,94.4,7467
015164,北海道,豊富町,0.19,68.4,11.9,-,94.8,3702
015172,北海道,礼文町,0.12,74.6,12.3,-,96.0,2314
015181,北海道,利尻町,0.11,74.2,13.5,57.0,93.0,1894
015199,北海道,利尻富士町,0.12,77.5,14.6,-,95.6,2259
015202,北海道,幌延町,0.22,72.5,4.8,-,97.3,2196
015431,北海道,美幌町,0.36,85.3,6.9,-,96.6,18171
015440,北海道,津別町,0.20,82.1,6.3,-,98.7,4211
015458,北海道,斜里町,0.34,88.4,11.7,58.0,95.1,10888
015466,北海道,清里町,0.19,79.8,8.7,-,97.6,3803
015474,北海道,小清水町,0.21,80.2,10.1,32.9,97.4,4501
015491,北海道,訓子府町,0.22,75.9,7.4,-,95.6,4636
015504,北海道,置戸町,0.14,73.5,6.4,-,98.9,2671
015521,北海道,佐呂間町,0.24,80.3,8.2,-,96.9,4767
015555,北海道,遠軽町,0.26,91.2,9.9,17.7,96.1,18511
015598,北海道,湧別町,0.25,75.6,8.1,-,96.5,8096
015601,北海道,滝上町,0.12,87.8,6.8,-,95.8,2363
015610,北海道,興部町,0.22,79.2,7.4,-,97.6,3595
015628,北海道,西興部村,0.10,85.4,8.1,-,96.8,1030
015636,北海道,雄武町,0.19,74.2,7.8,-,98.7,4130
015644,北海道,大空町,0.24,88.1,10.0,-,97.2,6771
015717,北海道,豊浦町,0.18,89.3,13.7,-,96.8,3627
015750,北海道,壮瞥町,0.19,82.9,9.8,-,95.4,2362
015784,北海道,白老町,0.39,88.9,11.5,10.7,98.7,15721
015814,北海道,厚真町,0.42,87.8,11.6,-,99.8,4381
015849,北海道,洞爺湖町,0.26,90.1,10.4,24.4,96.3,8147
015857,北海道,安平町,0.44,85.0,10.3,25.7,97.7,7314
015865,北海道,むかわ町,0.23,89.1,8.7,14.4,97.0,7488
016012,北海道,日高町,0.25,98.6,13.8,51.7,97.1,11315
016021,北海道,平取町,0.18,81.0,7.1,41.2,97.2,4594
016047,北海道,新冠町,0.22,84.8,8.0,-,95.2,5187
016071,北海道,浦河町,0.30,86.0,9.9,6.5,95.3,11694
016080,北海道,様似町,0.18,83.5,11.1,13.4,96.5,3983
016098,北海道,えりも町,0.18,93.7,8.0,-,97.0,4320
016101,北海道,新ひだか町,0.33,91.4,10.5,28.9,94.9,21040
016314,北海道,音更町,0.50,89.8,11.2,38.7,98.1,43268
016322,北海道,士幌町,0.30,88.5,7.1,-,98.2,5883
016331,北海道,上士幌町,0.24,85.1,8.0,-,98.0,4890
016349,北海道,鹿追町,0.25,81.7,9.3,-,98.1,5144
016357,北海道,新得町,0.23,81.7,10.6,-,98.6,5581
016365,北海道,清水町,0.33,89.5,8.8,-,98.8,9047
016373,北海道,芽室町,0.49,87.1,6.5,58.1,98.1,18029
016381,北海道,中札内村,0.28,84.7,6.1,-,96.0,3902
016390,北海道,更別村,0.27,77.8,7.6,-,97.7,3158
016411,北海道,大樹町,0.25,88.6,9.5,17.4,96.0,5439
016420,北海道,広尾町,0.23,87.7,14.5,25.4,96.5,6229
016438,北海道,幕別町,0.35,84.9,9.6,89.3,97.2,25897
016446,北海道,池田町,0.22,87.1,12.5,16.1,98.7,6159
016454,北海道,豊頃町,0.21,76.6,7.5,-,98.0,2977
016462,北海道,本別町,0.26,83.6,11.5,26.1,95.4,6375
016471,北海道,足寄町,0.20,88.0,11.4,-,96.5,6350
016489,北海道,陸別町,0.17,77.4,11.0,-,95.9,2217
016497,北海道,浦幌町,0.20,88.5,8.8,-,97.1,4302
016616,北海道,釧路町,0.51,91.9,7.6,26.6,97.2,18879
016624,北海道,厚岸町,0.23,92.9,11.5,82.4,96.7,8589
016632,北海道,浜中町,0.22,88.8,11.5,67.4,98.0,5411
016641,北海道,標茶町,0.23,91.7,9.1,46.3,96.6,7179
016659,北海道,弟子屈町,0.22,92.6,14.9,-,96.4,6699
016675,北海道,鶴居村,0.19,82.8,5.4,-,98.4,2485
016683,北海道,白糠町,0.25,82.5,10.0,-,95.5,7234
016918,北海道,別海町,0.31,93.1,11.5,31.7,96.7,14372
016926,北海道,中標津町,0.42,93.0,12.5,72.7,95.4,22729
016934,北海道,標津町,0.21,74.5,8.2,-,96.4,4952
016942,北海道,羅臼町,0.23,82.2,7.7,-,96.3,4488
022012,青森県,青森市,0.56,89.8,12.1,77.6,96.8,271544
022021,青森県,弘前市,0.49,94.4,6.5,46.8,94.4,164243
022039,青森県,八戸市,0.65,91.4,8.6,96.3,97.6,221229
022047,青森県,黒石市,0.37,91.7,13.0,19.9,93.5,31557
022055,青森県,五所川原市,0.33,98.0,9.4,96.0,97.5,51637
022063,青森県,十和田市,0.44,91.3,8.6,29.6,96.6,59024
022071,青森県,三沢市,0.51,88.0,9.7,58.9,93.8,38274
022080,青森県,むつ市,0.37,97.2,14.1,124.4,97.3,53884
022098,青森県,つがる市,0.25,92.7,12.1,125.7,95.4,30185
022101,青森県,平川市,0.30,92.9,7.9,-,94.9,30126
023019,青森県,平内町,0.24,79.7,10.1,71.4,98.2,10187
023035,青森県,今別町,0.22,76.3,3.1,-,97.6,2311
023043,青森県,蓬田村,0.19,83.9,4.7,-,97.7,2581
023078,青森県,外ヶ浜町,0.18,96.2,11.5,17.1,95.7,5358
023213,青森県,鰺ケ沢町,0.22,93.9,14.1,144.9,92.2,8981
023230,青森県,深浦町,0.17,92.2,9.3,33.6,93.4,7280
023434,青森県,西目屋村,0.13,83.7,11.0,2.8,90.9,1272
023612,青森県,藤崎町,0.29,85.3,11.6,23.1,93.7,14578
023621,青森県,大鰐町,0.22,92.9,13.1,76.2,90.2,8688
023671,青森県,田舎館村,0.27,84.6,8.0,-,95.0,7419
023817,青森県,板柳町,0.27,92.9,11.1,-,92.9,12714
023841,青森県,鶴田町,0.27,95.2,11.9,113.8,95.6,11988
023876,青森県,中泊町,0.22,92.1,10.6,64.6,94.2,10000
024015,青森県,野辺地町,0.37,97.8,7.3,-,95.5,12341
024023,青森県,七戸町,0.38,86.1,3.3,-,96.6,14631
024058,青森県,六戸町,0.41,85.6,8.1,-,95.8,10836
024066,青森県,横浜町,0.30,92.4,5.5,-,99.2,4286
024082,青森県,東北町,0.31,89.6,11.7,84.3,96.8,16625
024112,青森県,六ケ所村,1.62,84.1,3.7,-,101.1,9886
024121,青森県,おいらせ町,0.46,93.2,10.4,-,95.4,25284
024236,青森県,大間町,0.27,83.7,12.4,47.8,96.7,4870
024244,青森県,東通村,0.61,83.0,13.7,-,94.5,5923
024252,青森県,風間浦村,0.10,93.9,12.2,-,93.5,1690
024261,青森県,佐井村,0.12,80.8,4.2,-,94.3,1734
024414,青森県,三戸町,0.25,92.0,10.0,6.9,93.8,9172
024422,青森県,五戸町,0.28,85.4,9.3,-,94.4,16088
024431,青森県,田子町,0.21,87.1,5.8,9.2,92.5,4986
024457,青森県,南部町,0.29,82.9,7.6,-,93.1,16965
024465,青森県,階上町,0.36,87.8,10.9,-,95.2,12909
024503,青森県,新郷村,0.17,77.5,6.1,-,91.5,2211
032018,岩手県,盛岡市,0.73,96.4,10.2,71.2,98.5,282960
032026,岩手県,宮古市,0.37,93.5,9.1,12.0,94.3,48038
032034,岩手県,大船渡市,0.45,94.9,12.0,96.7,96.3,33540
032051,岩手県,花巻市,0.46,90.3,8.4,50.2,95.8,92385
032069,岩手県,北上市,0.86,91.3,6.7,46.0,99.3,92056
032077,岩手県,久慈市,0.40,96.8,11.6,84.4,96.3,32645
032085,岩手県,遠野市,0.31,90.3,11.1,57.2,96.8,25058
032093,岩手県,一関市,0.36,94.4,9.6,70.1,97.9,109697
032107,岩手県,陸前高田市,0.32,90.9,14.2,-,94.8,17970
032115,岩手県,釜石市,0.49,98.2,12.9,-,97.6,30624
032131,岩手県,二戸市,0.36,96.4,11.3,48.1,97.1,25138
032140,岩手県,八幡平市,0.30,97.6,16.3,35.9,96.8,23975
032158,岩手県,奥州市,0.43,99.7,16.7,41.1,98.4,111632
032166,岩手県,滝沢市,0.59,88.1,6.2,34.4,96.4,55273
033014,岩手県,雫石町,0.38,95.8,7.1,17.6,96.4,15559
033022,岩手県,葛巻町,0.17,80.0,7.9,12.8,96.3,5607
033031,岩手県,岩手町,0.33,92.4,7.8,29.6,95.0,12133
033219,岩手県,紫波町,0.46,92.6,13.6,99.5,95.2,33049
033227,岩手県,矢巾町,0.66,98.2,15.7,79.9,95.9,26570
033669,岩手県,西和賀町,0.14,91.6,14.1,73.8,97.0,5022
